"IGN";"NPL";"cdom";"essmaj_mature_40_code";"typologie_mature_simplifiee";"fa_mask";"hdom_mean_m";"hdom_median_m";"n_pix_hdom"
5234;242;248,189308255;"1-99%;4-1%";"Chenaie";1;27,2562499046326;27,5;16
5234;243;262,419412827;"1-100%";"Chenaie";1;29,4388886557685;29,7999992370605;18
5234;244;199,4028892902;"4-57%;5-43%";"Erabliere";1;26,8250005245209;26,2000007629395;16
5234;261;183,8595033624;"1-100%";"Chenaie";1;23,3600001017253;23,6000003814697;15
5234;301;252,9171440416;"1-100%";"Chenaie";1;28,356249332428;28,7999992370605;16
5256;42;40;"1-100%";"Chenaie";1;18,5;18,5;2
5256;62;197,7270648048;"5-68%;4-31%";"Frenaie";1;28,5812499523163;28,5;16
5256;63;218,2541635946;"1-58%;3-42%";"Chenaie";1;25,4812499284744;25,5;16
5256;81;233;"1-73%;3-27%";"Chenaie";1;28,5722228156196;28,2000007629395;18
5256;159;257,5853623428;"3-84%;1-16%";"Hetraie";1;25,9874995946884;25,8999996185303;16
5256;190;157,9297516812;"11-100%";"Autres peuplements feuillus";1;27,206249833107;27,8999996185303;16
5256;201;170,9831552616;"5-51%;4-31%";"Frenaie";1;27,9588230357451;27,2999992370605;17
5256;202;254,5247853052;"1-62%;2-21%";"Chenaie";1;25,5562499761581;25,2999992370605;16
5256;222;225,3853272105;"1-81%;4-19%";"Chenaie";1;28,2555551528931;29,7999992370605;18
5256;223;88;"3-100%";"Hetraie";1;25,0437496900558;25,2999992370605;16
5256;242;183,7892550436;"15-50%;1-29%";"Autres peuplements feuillus";1;27,9312493801117;27,6499996185303;16
5256;243;213,8068171233;"1-100%";"Chenaie";1;26,299999833107;26,5;16
5256;244;254,9919191728;"1-73%;25-27%";"Chenaie";1;23,1888893975152;22,2000007629395;9
5256;286;260,8233406601;"1-58%;5-42%";"Chenaie";1;25,6777777141995;25,75;18
5256;290;51;"3-100%";"Hetraie";1;19,5222222010295;19,1999998092651;18
5278;10;189,8134043578;"1-100%";"Chenaie";1;23,6062504053116;23,2000007629395;16
5278;52;202;"1-100%";"Chenaie";1;28,0500002966987;28,2000007629395;18
5278;56;265,0867718556;"1-100%";"Chenaie";1;24,0944443808662;24,5500001907349;18
5278;98;261,5082617684;"1-99%;15-1%";"Chenaie";1;24,868750333786;24,6000003814697;16
5278;107;252,8595033624;"1-84%;7-16%";"Chenaie";1;28,3499997456868;28,5;18
5278;122;185,5785100872;"5-59%;4-41%";"Frenaie";1;30,1055550045437;30,5499992370605;18
5278;139;251,960464501;"1-89%;44-11%";"Chenaie";1;27,7058826895321;27,5;17
5278;159;132,861906736;"4-100%";"Erabliere";1;23,3625001907349;24;16
5278;178;160,7365688045;"1-100%";"Chenaie";1;23,5312502384186;22,7000007629395;16
5278;180;181,6270817973;"5-82%;1-18%";"Frenaie";1;27,974999666214;28,7999992370605;16
5278;239;237,3923896384;"1-100%";"Chenaie";1;24,3750002384186;24,1000003814697;16
5278;258;213,9696738672;"1-100%";"Chenaie";1;26,456249833107;26,6000003814697;16
5278;260;192,9297516812;"1-100%";"Chenaie";1;27,4062496423721;27,3999996185303;16
5278;282;246;"1-100%";"Chenaie";1;27,349999666214;29,2999992370605;16
5278;283;213,963548389;"1-100%";"Chenaie";1;25,6411766725428;25,6000003814697;17
5278;302;234,7243648067;"1-100%";"Chenaie";1;27,3624992370605;27,2999992370605;8
5278;304;44;"1-100%";"Chenaie";1;15,9562500119209;15,3999996185303;16
5278;307;251,4973711181;"1-79%;11-21%";"Chenaie";1;26,8312505483627;26,7000007629395;16
5278;311;201,772554004;"1-100%";"Chenaie";1;27,2750006914139;27,2000007629395;16
5312;4;89;"3-100%";"Hetraie";1;22,0625;22,5;16
5312;18;213,9308937238;"1-68%;3-32%";"Chenaie";1;24,8125002384186;24,6000003814697;16
5312;20;200,7190067248;"1-100%";"Chenaie";1;23,2874999046326;23,5;16
5312;21;185,842043019;"1-100%";"Chenaie";1;25,7999992370605;25,7999992370605;1
5312;22;246,3326409714;"1-100%";"Chenaie";1;24,905263398823;24,7000007629395;19
5312;30;253;"1-54%;3-46%";"Chenaie";1;27,3944449954563;27,2000007629395;18
5312;31;233,7716929639;"1-100%";"Chenaie";1;26,4187502861023;26,7000007629395;16
5312;42;260;"1-100%";"Chenaie";1;26,7499995231628;27,2999992370605;16
5312;43;304,0165235368;"1-69%;24-31%";"Chenaie";1;29,2944445080227;30,2000007629395;18
5312;44;335,5599094646;"1-100%";"Chenaie";1;24,7999999523163;23;16
5312;48;250,2217359248;"1-100%";"Chenaie";1;26,9750006198883;28,2000007629395;16
5312;54;250,9796317152;"1-100%";"Chenaie";1;27,1562492847443;27,2999992370605;16
5312;60;278,5905972072;"1-95%;14-5%";"Chenaie";1;28,2624998092651;27,8999996185303;16
5312;63;78;"3-100%";"Hetraie";1;21,2187494039536;20,2999992370605;16
5312;64;276,8700548752;"1-100%";"Chenaie";1;24,3055555555556;24,2999992370605;18
5312;65;255,8883667846;"1-100%";"Chenaie";1;27,4874994754791;28,2999992370605;16
5312;72;56;"1-100%";"Chenaie";1;18,7523814610073;17,7000007629395;21
5312;73;180,4752455968;"3-100%";"Hetraie";1;28,9312498569489;28,4499998092651;16
5312;74;53;"1-100%";"Chenaie";1;18,2250001430511;16,6000003814697;16
5312;84;190,9848369336;"1-100%";"Chenaie";1;25,299999833107;25,8999996185303;16
5312;86;88;"3-100%";"Hetraie";1;22,0812497735023;22,8499994277954;16
5312;104;228;"1-100%";"Chenaie";1;28,2222222222222;28,2000007629395;18
5312;123;217;"1-100%";"Chenaie";1;27,0549997329712;25,7999992370605;20
5312;124;249;"1-49%;4-47%";"Autres feuillus nobles";1;25,3125;25,5;16
5312;140;203,4380134496;"1-99%;11-1%";"Chenaie";1;26,1375002861023;26;16
5312;144;163;"1-100%";"Chenaie";1;30,1812499761581;30,8999996185303;16
5312;145;265,121896015;"1-99%;11-1%";"Chenaie";1;27,1125000715256;26,9000005722046;16
5312;185;214,9133699168;"1-79%;11-21%";"Chenaie";1;23,7941177592558;23,5;17
5312;204;73;"11-100%";"Autres peuplements feuillus";1;27,4937502145767;26,6000003814697;16
5312;220;227,3190189342;"1-85%;5-15%";"Chenaie";1;24,4749997854233;24,3999996185303;16
5312;256;212,473137609;"1-100%";"Chenaie";1;24,0562493801117;23,7999992370605;16
5334;8;229;"5-60%;1-40%";"Frenaie";1;32,4624997377396;34;16
5334;58;240,4811572832;"1-99%;4-1%";"Chenaie";1;22,6937502622604;22,7000007629395;16
5334;59;159,9297516812;"4-50%;53-26%";"Erabliere";1;26,5722226036919;26,6000003814697;18
5334;73;245,8086287736;"1-100%";"Chenaie";1;22,9500000476837;22,6000003814697;16
5334;83;160;"1-100%";"Chenaie";1;20,9874997138977;22,25;16
5334;88;234,7153444072;"5-66%;1-34%";"Frenaie";1;30,0874996185303;30,5;16
5334;90;199,62092334;"1-79%;4-21%";"Chenaie";1;23,3124995231628;23,5;16
5334;100;222;"3-68%;1-22%";"Hetraie";1;21,4812505245209;20,6000003814697;16
5334;101;260;"1-50%;3-50%";"Chenaie";1;26,4842102653102;26,8999996185303;19
5334;103;194;"1-51%;15-49%";"Chenaie";1;29,0749994516373;28,8499994277954;16
5334;104;194,3853272105;"1-100%";"Chenaie";1;24,0949999809265;24,6000003814697;20
5334;105;161;"1-100%";"Chenaie";1;27,1809526171003;27,6000003814697;21
5334;121;228;"3-61%;4-39%";"Hetraie";1;34,3166676627265;34,9000015258789;18
5334;122;138;"1-100%";"Chenaie";1;22,6578947368421;21,8999996185303;19
5334;123;252;"3-78%;41-22%";"Hetraie";1;30,4700003623962;31,2000007629395;20
5334;129;108;"3-100%";"Hetraie";1;28,1352945215562;25,8999996185303;17
5334;153;205;"1-100%";"Chenaie";1;24,3625004291534;24,6000003814697;16
5334;154;225;"1-100%";"Chenaie";1;29,0055554707845;28,8999996185303;18
5334;162;89;"1-100%";"Chenaie";1;22,1937502622604;21,1000003814697;16
5334;168;173;"1-100%";"Chenaie";1;22,2749997377396;22,3999996185303;16
5334;187;61;"11-100%";"Autres peuplements feuillus";1;22,1055555343628;21,7999992370605;18
5334;192;189;"1-62%;7-22%";"Chenaie";1;26,1111106872559;26,2999992370605;18
5334;194;195,4086404104;"5-77%;1-22%";"Frenaie";1;24,5549999237061;24,5;20
5334;202;241,5587830058;"1-100%";"Chenaie";1;22,724999666214;21,7999992370605;16
5334;239;187;"1-49%;7-33%";"Autres feuillus nobles";1;28,7749993801117;29,2999992370605;16
5334;246;238;"1-100%";"Chenaie";1;26,6187505722046;25,7000007629395;16
5334;252;186;"1-100%";"Chenaie";1;25,7125002145767;26,1000003814697;16
5334;270;227,9946841326;"1-100%";"Chenaie";1;25,5555556615194;26;18
5334;272;130;"1-100%";"Chenaie";1;19,4647064208984;19,2000007629395;17
5334;279;256,1990590688;"1-100%";"Chenaie";1;24,7111109627618;24,3999996185303;18
5334;307;227,7541308842;"3-61%;1-39%";"Hetraie";1;28,2437497377396;28,2999992370605;16
5356;6;213,1043339353;"5-58%;1-42%";"Frenaie";1;25,2062500715256;25;16
5356;41;208,8332062696;"1-78%;4-22%";"Chenaie";1;25,9611111746894;26,1000003814697;18
5356;94;253,5905972072;"1-67%;4-17%";"Chenaie";1;25,2375003099442;25,9499998092651;16
5356;102;212,9824379203;"1-100%";"Chenaie";1;26,1388887829251;26;18
5356;114;100;"3-100%";"Hetraie";1;23,8999995181435;24;19
5356;115;149,7376227984;"11-79%;1-21%";"Autres peuplements feuillus";1;28,7687500715256;28,7000007629395;16
5356;117;147,8770654421;"1-49%;11-26%";"Autres peuplements feuillus";1;25,3333336512248;25,7000007629395;18
5356;124;299,7625146372;"3-75%;1-15%";"Hetraie";1;26,775000333786;26,7000007629395;16
5356;133;297;"1-100%";"Chenaie";1;26,1166667938232;26,6000003814697;6
5356;136;374,1568805852;"3-87%;4-7%";"Hetraie";1;28,0124995708466;27;16
5356;153;105;"1-100%";"Chenaie";1;23,112499833107;22,7999992370605;16
5356;154;210,648758406;"1-92%;13-8%";"Chenaie";1;23,924999833107;24,8000001907349;16
5356;155;77;"1-100%";"Chenaie";1;18,9374997615814;19;16
5356;159;141,9171440416;"1-87%;14-13%";"Chenaie";1;21,1249998807907;21;16
5356;193;280,930953368;"1-100%";"Chenaie";1;27,1750004291534;27,1000003814697;16
5356;203;273,1921443338;"1-100%";"Chenaie";1;26,9166668785943;27,1000003814697;18
5356;204;272,067021789;"1-69%;14-17%";"Chenaie";1;25,3124994039536;25,2999992370605;16
5356;218;202,9830367598;"1-100%";"Chenaie";1;22,7499993642171;23,7999992370605;18
5356;225;256,4811572832;"1-77%;2-22%";"Chenaie";1;25,1750001907349;26;16
5356;237;257;"1-100%";"Chenaie";1;25,7124997377396;25,7999992370605;16
5356;253;290,6679018084;"3-89%;1-11%";"Hetraie";1;29,6714290437244;29,7000007629395;21
5356;277;203,8777902912;"1-69%;11-21%";"Chenaie";1;22,2500004768372;22,2000007629395;16
5356;279;171,854193556;"1-100%";"Chenaie";1;16,8249998092651;17;16
5356;294;203,5609480075;"1-100%";"Chenaie";1;27,1062498092651;26,8999996185303;16
5356;296;185,9585720208;"1-100%";"Chenaie";1;25,0111111534966;25,1000003814697;18
5356;298;252,4385959142;"1-100%";"Chenaie";1;23,9944442113241;24,6999998092651;18
5356;299;141,7270648048;"1-100%";"Chenaie";1;18,2874999046326;18,1999998092651;16
5356;317;96;"1-100%";"Chenaie";1;24,6750001907349;25,6000003814697;16
5378;18;139;"7-89%;1-11%";"Autres feuillus nobles";1;25,5375001430511;25,7999992370605;16
5378;32;251;"3-43%;5-43%";"Autres feuillus nobles";1;30,6111107932197;31,1000003814697;18
5378;35;184,8511557128;"1-81%;5-19%";"Chenaie";1;25,9166665607029;26;18
5378;37;172;"1-100%";"Chenaie";1;23,8500001907349;24,1000003814697;20
5378;39;93;"1-100%";"Chenaie";1;21,8799995422363;19,7999992370605;20
5378;54;71;"14-100%";"Autres peuplements feuillus";1;25,8533327738444;25,7000007629395;15
5378;58;391;"1-100%";"Chenaie";1;21,8444445927938;22,1000003814697;18
5378;59;127;"4-87%;29-13%";"Erabliere";1;24,1874996423721;24,2999992370605;16
5378;62;240;"1-100%";"Chenaie";1;25,200000166893;25,1000003814697;16
5378;79;130;"1-100%";"Chenaie";1;20,2999997138977;19,5;16
5378;82;216;"1-100%";"Chenaie";1;24,8374999761581;24,8999996185303;16
5378;83;216;"1-100%";"Chenaie";1;30,7263167531867;32,9000015258789;19
5378;84;282,7288907626;"1-100%";"Chenaie";1;30,4363633936102;30,2999992370605;11
5378;88;299;"1-65%;3-35%";"Chenaie";1;29,3749998807907;29,3999996185303;16
5378;100;57;"14-100%";"Autres peuplements feuillus";1;18,1562497615814;18;16
5378;105;287,317662012;"1-100%";"Chenaie";1;26,6764705882353;25;17
5378;147;261,793440871;"1-100%";"Chenaie";1;24,4666664123535;25,2999992370605;15
5378;159;197;"1-47%;14-29%";"Autres peuplements feuillus";1;27,6000001430511;29,3999996185303;16
5378;170;181,987849463;"1-70%;4-30%";"Chenaie";1;24,1124994754791;24,2999992370605;16
5378;172;120;"1-69%;3-31%";"Chenaie";1;21,2937504053116;21,7000007629395;16
5378;210;159;"1-100%";"Chenaie";1;22,0375003814697;21,2000007629395;16
5378;256;119;"5-100%";"Frenaie";1;30,7000002861023;31,3500003814697;16
5378;280;174;"1-100%";"Chenaie";1;31,3777769936456;31,2999992370605;18
5378;296;70;"1-100%";"Chenaie";1;16,716666592492;18;18
5378;299;221;"1-100%";"Chenaie";1;17,3444451226128;17,2000007629395;18
5378;311;197;"1-100%";"Chenaie";1;28,3374997377396;28,6000003814697;16
5378;319;155;"1-79%;4-21%";"Chenaie";1;26,4874999523163;26,3499994277954;16
5412;11;93;"14-100%";"Autres peuplements feuillus";1;20,9777774810791;18,6499996185303;18
5412;73;165;"5-59%;1-28%";"Frenaie";1;20,6312506198883;21,1000003814697;16
5412;132;193;"1-100%";"Chenaie";1;22,2833330366347;21,7999992370605;18
5412;303;81;"3-100%";"Hetraie";1;25,7538463885968;28,2000007629395;13
5434;1;221,9696738672;"1-100%";"Chenaie";1;28,4250004291534;28,2000007629395;16
5434;3;249,8865031557;"1-56%;3-44%";"Chenaie";1;29;29;18
5434;10;258,4811572832;"3-61%;1-39%";"Hetraie";1;29,7437500953674;30,1000003814697;16
5434;18;227;"3-53%;1-47%";"Hetraie";1;30,2625004053116;30,2000007629395;16
5434;59;91;"5-100%";"Frenaie";1;26,5777776506212;27;18
5434;74;232,4238034768;"1-100%";"Chenaie";1;25,233333269755;24,5;18
5434;77;132,8635324024;"1-69%;5-31%";"Chenaie";1;21,1750005483627;20,9000005722046;16
5434;92;141,321470392;"4-61%;11-39%";"Erabliere";1;25,9999998807907;24,3999996185303;16
5434;130;229;"1-87%;3-13%";"Chenaie";1;27,0523806980678;27;21
5434;194;184,7730063114;"1-90%;3-10%";"Chenaie";1;21,7166670693292;21,2000007629395;18
5434;244;157;"1-100%";"Chenaie";1;28,8625003099442;26,3999996185303;16
5434;283;213;"1-100%";"Chenaie";1;25,3714288984026;25,5;21
5434;313;205,8982205588;"1-100%";"Chenaie";1;23,7124998569489;23,7000007629395;16
5434;314;251,39247315;"1-100%";"Chenaie";1;22,355555428399;25;18
5456;13;67;"27-100%";"Autres peuplements feuillus";1;20,7166665395101;18,8999996185303;18
5456;22;234,920261989;"1-100%";"Chenaie";1;27,5714291163853;27,1000003814697;21
5456;52;123;"17-64%;1-36%";"Erabliere";1;16,9166667196486;18,5;18
5456;72;256;"1-100%";"Chenaie";1;25,019048055013;25,2000007629395;21
5456;75;236,949079288;"1-100%";"Chenaie";1;26,625;26,6000003814697;16
5456;77;215;"1-72%;5-28%";"Chenaie";1;27,6750001907349;28,25;16
5456;112;246,4200082912;"1-78%;15-22%";"Chenaie";1;27,746666208903;27,7999992370605;15
5456;133;127;"5-100%";"Frenaie";1;27,2461543449989;25,7000007629395;13
5456;136;237,1990590688;"1-100%";"Chenaie";1;27,4624998569489;27,2999992370605;16
5456;138;72;"3-100%";"Hetraie";1;20,3300001144409;21,5;20
5456;152;199;"1-82%;5-18%";"Chenaie";1;29,9263161107113;29,7000007629395;19
5456;157;251;"1-100%";"Chenaie";1;25,3230768350454;25,3999996185303;13
5456;176;227,9946841326;"1-100%";"Chenaie";1;26,7250003814697;25,5;16
5456;200;232;"1-100%";"Chenaie";1;22,0249996185303;22,1499996185303;16
5456;212;243,73420663;"1-100%";"Chenaie";1;25,4722225401137;26,1000003814697;18
5456;218;277,9840523978;"1-69%;3-31%";"Chenaie";1;25,3124998807907;25,1999998092651;16
5456;220;236,9096302542;"1-100%";"Chenaie";1;22,022221883138;21,7999992370605;18
5456;232;172;"1-100%";"Chenaie";1;22,639999961853;22,3999996185303;20
5456;239;179,7555805824;"1-100%";"Chenaie";1;20,6812496185303;20,7999992370605;16
5456;248;172,960464501;"1-100%";"Chenaie";1;26,4625002145767;27,1000003814697;16
5456;252;230;"1-100%";"Chenaie";1;27,3625004291534;27,2000007629395;16
5456;282;235;"1-68%;3-32%";"Chenaie";1;29,4888886345757;31,1000003814697;18
5456;283;209,8054339812;"1-99%;41-1%";"Chenaie";1;25,0000000908261;25,5;21
5456;286;230;"1-100%";"Chenaie";1;24,7750005722046;25,2000007629395;20
5456;293;159,8895253888;"1-100%";"Chenaie";1;21,3111114501953;22;18
5456;299;159,8028801368;"1-100%";"Chenaie";1;20,8374998569489;21;16
5456;305;189,7311586068;"1-100%";"Chenaie";1;22,3437502384186;22,3999996185303;16
5478;4;83;"5-100%";"Frenaie";1;19,3624995946884;18,8999996185303;16
5478;10;193;"1-95%;14-5%";"Chenaie";1;23,6062500476837;23,3999996185303;16
5478;11;233;"1-100%";"Chenaie";1;24,2105259142424;24;19
5478;20;187,9189308255;"1-76%;41-24%";"Chenaie";1;25,125;24,7000007629395;16
5478;25;165,6866793731;"1-55%;4-45%";"Chenaie";1;22,7666668362088;19;18
5478;30;84;"1-100%";"Chenaie";1;17,1333331153506;16,8999996185303;21
5478;53;198,8268695792;"1-100%";"Chenaie";1;22,8733336130778;22,8999996185303;15
5478;54;145,8946275218;"1-100%";"Chenaie";1;21,875;21,7999992370605;16
5478;60;139;"5-36%;14-31%";"Autres peuplements feuillus";1;25,1857140858968;24,2999992370605;21
5478;122;224;"1-100%";"Chenaie";1;22,9944449530707;22,7000007629395;18
5478;180;156;"1-100%";"Chenaie";1;24,9062502384186;25;16
5478;203;193,9824379203;"1-100%";"Chenaie";1;22,4052624953421;22,3999996185303;19
5478;222;41;"25-100%";"Autres peuplements feuillus";1;17,6888885498047;17,7999992370605;18
5478;241;185,6271481872;"1-100%";"Chenaie";1;19,857142947969;20;21
5478;242;204,9989614571;"1-100%";"Chenaie";1;22,5062503814697;22,6000003814697;16
5478;243;177,5080660342;"1-100%";"Chenaie";1;22,6833333969116;23;18
5478;244;232,7839623825;"1-100%";"Chenaie";1;23;22,6000003814697;16
5478;260;179,9830367598;"3-55%;1-45%";"Hetraie";1;26,09375;26,5;16
5478;262;128;"1-100%";"Chenaie";1;22,4000001271566;22,1000003814697;15
5478;263;168,8419412827;"1-100%";"Chenaie";1;23,5249996185303;23,3999996185303;16
5478;275;218,9189308255;"1-50%;3-50%";"Chenaie";1;29,9062497615814;30;16
5478;280;51;"11-100%";"Autres peuplements feuillus";1;29,7277783287896;30,0000009536743;18
5478;283;221,3787673136;"1-59%;32-24%";"Chenaie";1;24,461111386617;24,9000005722046;18
5478;284;85;"11-100%";"Autres peuplements feuillus";1;23,2625005245209;23,5;16
5478;301;215,4204513699;"1-100%";"Chenaie";1;26,8750002384186;27;16
5478;302;233,5754341408;"1-100%";"Chenaie";1;25,9055561489529;25,7000007629395;18
5478;303;145,924184668;"1-100%";"Chenaie";1;22,9624996185303;23;16
5478;304;205,824379203;"1-100%";"Chenaie";1;23,7999998728434;25,5;18
5478;307;202;"1-100%";"Chenaie";1;26,2142859867641;26,5;14
5478;313;131;"3-100%";"Hetraie";1;23,9187496900558;24,7999992370605;16
5512;10;165,9648758406;"1-100%";"Chenaie";1;23,5312495231628;23,8999996185303;16
5512;11;215,8419412827;"1-100%";"Chenaie";1;24,4166667726305;24,8999996185303;18
5512;12;184,9297516812;"1-100%";"Chenaie";1;21,9199996948242;21,9499998092651;10
5512;13;186,5082617684;"1-100%";"Chenaie";1;23,6789477498908;23,7999992370605;19
5512;14;224,5419925146;"1-100%";"Chenaie";1;24,1937501430511;23,7000007629395;16
5512;31;229,0692097759;"1-100%";"Chenaie";1;23,6055560641819;23,7000007629395;18
5512;32;223,7892550436;"1-100%";"Chenaie";1;23,3833334181044;23,7000007629395;18
5512;33;195,9189308255;"1-100%";"Chenaie";1;21,6624997854233;21,3999996185303;16
5512;34;147,9696738672;"1-99%;13-1%";"Chenaie";1;22,8444439570109;22,5999994277954;18
5512;77;149,8068171233;"1-100%";"Chenaie";1;22,8687498569489;22,3999996185303;16
5512;93;216,8982205588;"1-70%;3-30%";"Chenaie";1;24,5142858596075;25,1000003814697;21
5512;94;170,9521571934;"1-55%;7-25%";"Chenaie";1;24,0099994659424;23,7999992370605;10
5512;100;139;"1-100%";"Chenaie";1;22,1749997138977;22,3999996185303;16
5512;141;214;"1-59%;5-27%";"Chenaie";1;27,3062493801117;27,2999992370605;16
5512;152;68;"3-100%";"Hetraie";1;28,2000001271566;28,1000003814697;18
5512;170;150;"11-43%;1-32%";"Autres peuplements feuillus";1;23,3625001907349;23,3000001907349;16
5512;171;184,867103315;"1-74%;3-26%";"Chenaie";1;24,9222219255235;25,2999992370605;18
5512;174;200;"1-100%";"Chenaie";1;25,6769231649546;25,6000003814697;13
5512;181;56;"14-100%";"Autres peuplements feuillus";1;21,762500166893;20,75;16
5512;201;138;"1-100%";"Chenaie";1;24,5947369023373;24,8999996185303;19
5512;254;45;"11-100%";"Autres peuplements feuillus";1;19,3812502622604;18,6000003814697;16
5512;289;158;"3-84%;1-16%";"Hetraie";1;26,368420450311;26,7999992370605;19
5512;291;65;"11-100%";"Autres peuplements feuillus";1;NA;NA;0
5512;294;210;"3-81%;1-19%";"Hetraie";1;32,8499994277954;33;16
5512;315;89;"11-100%";"Autres peuplements feuillus";1;23,4249994754791;23,4499998092651;16
5534;104;84;"1-100%";"Chenaie";1;20,4055554601881;21;18
5534;142;92;"1-100%";"Chenaie";1;21,3999999818348;21,3999996185303;21
5534;225;103;"1-100%";"Chenaie";1;22,6000002080744;23,7000007629395;11
5534;301;146;"1-100%";"Chenaie";1;25,6562498807907;26,3999996185303;16
5556;10;190,8642940784;"3-99%;1-1%";"Hetraie";1;27,4250003099442;28,1000003814697;16
5556;12;235,5784402926;"3-82%;1-18%";"Hetraie";1;27,7000000476837;27,2999992370605;16
5556;13;46;"3-100%";"Hetraie";1;18,1249998807907;19,1000003814697;16
5556;29;242;"3-100%";"Hetraie";1;29,1111113230387;29;18
5556;30;227,647634427;"3-79%;1-21%";"Hetraie";1;28,3949997901917;28,0499992370605;20
5556;31;216,63548389;"3-100%";"Hetraie";1;27,9062495231628;28,2999992370605;16
5556;32;171,8676061488;"3-64%;1-36%";"Hetraie";1;26,2555557886759;26,1000003814697;18
5556;35;185;"1-61%;3-39%";"Chenaie";1;23,5500004026625;23,6000003814697;18
5556;43;104;"1-100%";"Chenaie";1;19,3875000476837;19,5;16
5556;48;210,3631512112;"3-100%";"Hetraie";1;24,5777776506212;23;18
5556;84;206,9302146552;"3-100%";"Hetraie";1;25,9999995231628;25,9499998092651;16
5556;100;195;"1-100%";"Chenaie";1;26,2666664123535;25,5;15
5556;102;185;"1-100%";"Chenaie";1;26,2523808252244;27,2999992370605;21
5556;182;42;"11-100%";"Autres peuplements feuillus";1;22,1187496185303;22,2999992370605;16
5556;183;221,8065012944;"3-100%";"Hetraie";1;26,2124998569489;25,8999996185303;16
5556;185;139,9920929002;"1-54%;3-46%";"Chenaie";1;25,1550004959106;25;20
5556;192;185;"3-55%;1-45%";"Hetraie";1;26,6749992370605;26,5499992370605;16
5556;194;150,9525574012;"1-100%";"Chenaie";1;26,9380952744257;26,8999996185303;21
5556;199;100;"1-100%";"Chenaie";1;23,2055555979411;22,3999996185303;18
5556;202;189,8260438044;"1-77%;3-23%";"Chenaie";1;28,988889058431;29,7000007629395;18
5556;203;70;"11-100%";"Autres peuplements feuillus";1;23,8105257937783;23,8999996185303;19
5556;204;62;"1-100%";"Chenaie";1;21,9124994277954;21,2999992370605;16
5556;206;199,744838723;"1-99%;3-1%";"Chenaie";1;25,2210525713469;25,6000003814697;19
5556;213;164;"1-50%;45-50%";"Chenaie";1;18,5999997456868;15,8999996185303;9
5556;218;158;"3-100%";"Hetraie";1;30,2352941176471;30,5;17
5556;219;239,973420663;"3-100%";"Hetraie";1;27,9111109839545;28,2999992370605;18
5556;220;176;"1-76%;3-24%";"Chenaie";1;26,966667175293;26,5;18
5556;222;222,9946841326;"3-43%;1-29%";"Autres feuillus nobles";1;27,3277778625488;27,7000007629395;18
5556;224;178,8972077026;"1-100%";"Chenaie";1;25,4900001525879;24,6000003814697;20
5556;235;211;"3-100%";"Hetraie";1;28,9062497615814;29,3999996185303;16
5556;237;223;"3-100%";"Hetraie";1;27,0124995708466;27,2999992370605;16
5556;239;203;"1-100%";"Chenaie";1;27,7062503099442;27,7000007629395;16
5556;242;48;"11-100%";"Autres peuplements feuillus";1;18,6624999046326;18,6499996185303;16
5556;254;148;"1-100%";"Chenaie";1;24,6499997377396;24,7999992370605;16
5556;256;222,9975936088;"3-76%;1-24%";"Hetraie";1;29,8500000238419;29,1000003814697;16
5556;289;192,8339509042;"1-100%";"Chenaie";1;23,2736840499075;22,8999996185303;19
5578;8;35;"11-100%";"Autres peuplements feuillus";1;23,231249332428;23,2999992370605;16
5578;14;150;"3-100%";"Hetraie";1;30,5692310333252;31;13
5578;16;252,770654421;"3-100%";"Hetraie";1;23,9249999523163;25,4499998092651;16
5578;31;196,6270817973;"3-100%";"Hetraie";1;26,4380955469041;27,1000003814697;21
5578;39;219,331720465;"3-71%;41-29%";"Hetraie";1;25,484210365697;24,2999992370605;19
5578;58;172,9189308255;"3-100%";"Hetraie";1;27,2722227308485;27,6500005722046;18
5578;79;235,8895253888;"3-100%";"Hetraie";1;27,0624998807907;30,2999992370605;16
5578;94;243,86277002;"1-100%";"Chenaie";1;27,9187495708466;27,8999996185303;16
5578;100;244,5518977344;"3-100%";"Hetraie";1;29,0500001907349;29,2999992370605;16
5578;159;225;"3-100%";"Hetraie";1;NA;NA;0
5612;3;126;"1-71%;11-29%";"Chenaie";1;29,444444126553;29,2999992370605;18
5612;136;187,6595094671;"3-76%;45-24%";"Hetraie";1;29,6526310569362;29,7999992370605;19
5612;154;176,9027169906;"1-56%;3-44%";"Chenaie";1;29,2428567068917;29,5;21
5612;190;126,5719108816;"11-100%";"Autres peuplements feuillus";1;24,8333333333333;24,4499998092651;18
5612;284;80;"3-100%";"Hetraie";1;NA;NA;0
5612;302;195,8676061488;"3-92%;41-8%";"Hetraie";1;20,1187504529953;19,7000007629395;16
5612;303;221;"3-100%";"Hetraie";1;19,763635635376;20,2999992370605;11
5612;309;199,7270648048;"3-75%;1-25%";"Hetraie";1;26,4625000953674;25;16
5634;115;176;"3-100%";"Hetraie";1;25,5900005340576;24,7000007629395;20
5634;134;62;"3-100%";"Hetraie";1;15,7375000715256;15,1000003814697;16
5634;155;130;"3-64%;1-36%";"Hetraie";1;21,6312502622604;23,2000007629395;16
5634;208;169;"3-100%";"Hetraie";1;27,4375;27,8999996185303;16
5634;234;151,987849463;"3-100%";"Hetraie";1;27,033332824707;27,3999996185303;18
5634;261;138;"3-100%";"Hetraie";1;24,7714282444545;25,8999996185303;21
