"typologie_mature_simplifiee";"n_avant";"q05_cdom";"q10_cdom";"q25_cdom";"q50_cdom";"q75_cdom";"geometry";"n_apres_q05";"pct_gardes_q05";"n_apres_q10";"pct_gardes_q10";"n_apres_q25";"pct_gardes_q25";"n_apres_q50";"pct_gardes_q50";"n_apres_q75";"pct_gardes_q75"
"Autres feuillus nobles";53;223,952664593356;226,573556864405;240,820035953875;262,281692032865;277,812600361802;c(103508.654832955, 113513.091558131, 116499.751583564, 120499.8821953, 139506.422705617, 142499.442151634, 144522.5613257, 145499.387685864, 145499.691788294, 151513.314912069, 153499.499400592, 155482.968116249, 156499.574345523, 157499.683908508, 168499.701985732, 176500.196367069, 178499.58236689, 179505.305087849, 183504.861416233, 184500.003585333, 189499.670413433, 190485.040971011, 190499.831443858, 196520.144380671, 198491.515412871, 198499.825978797, 199499.403282809, 202499.442020977, 
162499.40605336, 162499.413828292, 162499.490810068, 162499.491603326, 162499.507221624, 162499.518070287, 162499.631861649, 162499.639660792, 162526.926324532, 163486.670151971, 163486.71944962, 163488.943120331, 163493.774794424, 163494.755510979, 163499.387889074, 163499.395661602, 163499.465672221, 163499.48126666, 163499.520197956, 163499.668257368, 163499.70723805, 163499.766609913, 163502.236038892, 163504.556831455, 163507.494680601, 163507.777754202, 163507.931927707, 163514.079322055, 163514.521183355, 
163516.612493417, 164473.972534412, 164483.439540404, 164488.470750364, 164499.424177982, 164499.431956076, 164499.517599022, 164499.634473141, 164499.657856506, 164499.681237155, 164499.696887824, 164499.704671474, 164507.251321304, 164517.394814392, 164521.130480255, 164525.57337258, 165474.992629297, 165489.131869238, 165495.944380503, 165499.374953695, 165499.40606258, 165499.413845222, 165499.431213874, 165499.437158622, 165499.491642516, 165499.522744236, 165499.694212983, 165499.744306709, 
165503.790554848, 165505.896305036, 165518.667937715, 166485.75722727, 166489.786790602, 166499.395644995, 166499.411255656, 166499.419024716, 166499.43454446, 166499.456395636, 166499.496841812, 166499.512373034, 166499.596838273, 166499.713418519, 166499.785285818, 166502.77112132, 166509.277174312, 167480.441509801, 167486.227145739, 167499.408617334, 167499.431948138, 167499.509780452, 167499.688659658, 167501.814030855, 167504.954984665, 167505.004225524, 167505.406462097, 167506.009467962, 
167506.140107728, 167512.212220225, 167513.434539585, 168478.874598246, 168482.205091298, 168482.983664935, 168495.949198003, 168498.327750749, 168499.390505062, 168499.406019136, 168499.42939009, 168499.452735092, 168499.507147767, 168499.514986046, 168499.639603998, 168500.215072205, 168506.932807592, 168510.303117019, 168522.438375392, 168523.357170551, 169491.591590195, 169499.358408662, 169499.442318455, 169499.450139613, 169499.461684103, 169499.533412146, 169499.566859074, 169499.582461926, 
169499.595471886, 169499.699394007, 169499.932437477, 169502.526284279, 169504.262761029, 170489.730789749, 170491.310854093, 170492.227901369, 170499.416390471, 170499.463067047, 170499.51752508, 170499.569922834, 171483.017107238, 171487.288001926, 171491.452895305, 171496.841350651, 171499.592793143, 171500.146210559, 171507.98540556, 171513.68420293, 171517.490836603, 172466.521787403, 172475.365403665, 172476.793623942, 172499.442327551, 172499.629145202, 172499.644768839, 172512.627654192, 
172517.301521789, 172520.472355517, 173499.509733625, 173499.525310493, 173499.57979585, 173499.626589654, 173499.774767456, 173503.103539245, 174499.530520557, 174499.662878982, 174499.795794818, 175499.527892675, 175499.574584725, 175499.582393645, 176486.248830155, 176496.448573789, 176499.533055042, 176499.540866081, 176499.595336431, 176506.912958233, 176548.349731177, 177499.584935616, 178496.993125807, 178499.535641356, 178499.543420669, 178499.784994795, 179457.668768285, 179499.540807486, 
179499.564197378, 179502.536272101, 179505.265120111, 179513.075775001, 179514.249917455, 179577.443634113, 180499.561579407, 180499.779739804, 180499.977147029, 180504.471957135, 180508.359008528, 180521.33031195, 181499.558994427, 181499.582319644, 181499.693944775, 181502.531158558, 181509.798885257, 181536.681765976, 182491.601235854, 182496.18726882, 182499.424140099, 182499.626406913, 182499.649792924, 182499.668673345, 182499.696533836, 182507.668158633, 183474.906438468, 183482.630446159, 
183485.091887456, 183488.29682378, 183491.187609207, 183497.094124395, 183499.452689951, 183499.569311572, 183499.725081924, 183500.988479103, 183502.088405518, 183503.190897467, 183507.852650023, 183520.161011471, 184398.326077757, 184485.156289913, 184486.110840836, 184491.530597781, 184499.128648476, 184499.566733614, 184502.859035689, 185499.478555647, 185499.548498434, 185499.634175435, 185499.652274079, 185512.230375846, 185519.677904136, 185519.708902734, 186498.8061729, 186499.266381506, 
186499.274132821, 186499.522608508, 186499.61598869, 186499.623728457, 186499.709459048, 186499.732823952, 186499.740635474, 186502.192788502, 186505.670408546, 186506.316496125, 187489.245580782, 187490.246863768, 187492.40355516, 187494.175363459, 187495.252499754, 187496.337339529, 187496.637144316, 187496.668690461, 187499.271505776, 187499.769182161, 187502.176728856, 187504.97596818, 187505.999432105, 187509.522506412, 187510.410716752, 187511.710828195, 187521.582336667, 188468.267400785, 
188491.787407195, 188493.508920611, 188499.626286648, 188499.735325684, 188500.325124265, 188504.887467618, 188505.943869209, 188509.358571562, 188518.44199011, 188524.599304971, 188524.86468836, 188572.42325928, 189474.069489376, 189489.592109563, 189495.202684595, 189495.827182798, 189499.22653617, 189499.24312991, 189499.274081483, 189499.437034471, 189499.483712989, 189499.530307624, 189499.545849464, 189499.748297639, 189499.763909654, 189499.802934202, 190474.166697417, 190498.165670702, 190499.083044892, 
